Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
36,44,27,22,7.68
14,24,7,12,5.11
20,26,13,17,7.71
12,20,4,20,8.72
10,19,1,22,9.2
17,26,7,12,5.38
17,23,10,18,8.87
18,23,13,17,9.71
18,24,11,18,6.95
17,24,9,18,8.94
15,22,7,16,8.08
17,25,9,18,7.87
15,22,7,17,8.44
32,43,20,25,10.21
35,42,26,21,9.47
37,45,28,17,7.27
33,40,26,17,8.4
47,52,41,17,4.88
30,37,23,16,3.14
47,52,41,17,5.3
45,52,38,16,3.25
44,52,36,18,4.87
47,51,42,12,7.34
40,48,32,16,5.4
47,52,42,17,4.11
24,31,16,22,10.18
19,24,14,17,9.9
23,29,17,26,11.27
27,32,21,22,13.42
15,21,7,24,7.12
21,28,15,23,8.57
20,29,16,25,7.21
79,85,73,10,4.6
26,32,19,27,13.8
34,42,24,21,5.85
40,50,31,21,6.72
37,47,27,21,5.4
32,40,23,18,5.21
17,23,10,11,8
16,23,8,12,7.82
19,26,12,15,7.34
26,34,18,15,6.37
15,21,9,12,7.12
24,30,17,21,3.98
30,36,24,22,6.34
24,30,17,14,7.68
24,31,16,16,4.74
27,33,20,11,5.82
32,38,26,15,9.1
26,32,19,19,6.07
28,35,21,14,2.08
45,58,31,20,8.8
42,58,25,25,11.05
47,61,32,18,6.4
50,61,38,18,3.28
52,64,38,18,6.12
60,73,48,15,6.98
40,53,27,15,8.1
49,60,37,27,7.4
58,71,45,18,10.08
41,59,23,26,9.68
43,53,32,17,7.6
43,53,32,17,8.45
53,66,40,17,6.35
49,63,34,21,5.21
43,54,32,17,7.44
53,61,45,20,8.12
53,64,41,21,6.24
44,61,28,26,9.82
48,63,33,23,6.31
46,63,29,21,7.48
51,64,37,19,5.42
53,66,39,15,6.41
45,56,33,27,7.78
38,50,25,20,8.27
35,40,29,23,3.22
24,31,17,28,8.92
15,23,7,24,7.5
24,32,15,25,5.58
32,38,25,28,9.45
25,32,18,26,10.44
24,31,17,28,8.92
28,34,21,22,13.32
25,31,19,27,12.5
34,37,30,8,3.41
35,40,29,34,5.3
44,50,38,16,2.74
46,51,41,16,5.15
46,50,42,12,4.1
35,40,31,16,4.48
37,41,32,28,4.15
17,24,10,26,6.64
19,24,13,22,3.87
12,21,2,26,2.94
18,24,12,17,4.54
14,20,8,26,6.44
15,20,8,24,4.35
15,20,10,25,3.91
18,22,13,27,6.5
31,37,25,22,13.82
34,43,24,28,11.81
26,36,16,26,0.91
26,32,19,24,12.92
29,41,16,27,3.22
49,60,37,26,5.6
46,58,34,20,6.4
54,64,42,21,7.34
52,64,38,21,4.9
30,35,25,20,2.7
43,46,39,19,10.77
29,34,24,8,18.5
13,24,3,26,3.67
35,39,30,22,13.44
36,41,31,11,5.86
24,27,18,12,14.38
10,20,0,2,1.57
12,20,3,26,1.44
35,39,30,8,6.97
34,38,30,8,11.12
38,42,34,13,9.57
30,34,25,5,9.02
43,47,39,19,10.46
36,40,32,11,12.22
36,41,32,14,11.98
15,23,6,7,8.97
13,24,3,21,1.5
24,29,20,14,14.68
3,10,-3,14,0.55
32,37,27,30,7.18
60,60,60,14,4.25
60,60,60,0,0
60,60,60,23,12.36
43,46,40,11,9.91
38,41,34,10,5.87
31,35,26,21,11.78
31,36,25,5,3.47
12,20,3,7,3.94
2,6,-2,9,14.47
38,42,35,9,5.84
45,66,23,18,4.98
46,61,30,11,8.55
59,71,45,10,2.84
55,71,38,14,3.85
39,56,21,21,5.81
49,65,33,23,4.62
48,62,35,23,6.9
52,62,41,0,0
52,61,42,13,2.28
45,59,30,28,4.42
48,62,34,20,6.02
54,61,47,15,5.14
51,57,44,0,0
50,58,43,16,2.4
54,60,47,17,4.25
59,68,48,25,3.48
59,67,50,26,3.75
50,58,43,31,4.44
50,58,41,20,3.14
52,59,44,22,5.15
54,62,45,20,3.71
60,68,51,29,4.01
53,58,49,18,5.97
49,55,40,15,12.55
57,69,44,25,2.92
56,67,45,26,5.75
51,59,43,22,5.31
19,38,0,25,3.11
36,49,23,16,5.12
13,26,1,19,2.67
37,49,24,15,6.87
28,38,18,11,3.18
40,56,23,21,4.38
35,43,27,24,5.38
35,45,24,22,6.85
32,44,20,23,5.51
32,44,20,23,5.51
58,66,49,16,3.14
67,74,59,15,6.38
55,67,43,18,2.72
54,66,42,17,3.12
69,74,64,14,9.11
67,75,59,15,5.71
60,70,51,16,3.82
55,64,45,21,7.17
54,68,39,22,3.44
60,69,51,19,2.64
62,71,52,24,4.12
66,73,57,19,5.95
52,65,38,24,3.07
47,59,35,18,2.75
49,59,38,23,5.5
48,62,33,21,3.12
48,60,36,23,3.65
53,67,40,19,4.34
75,86,64,16,3.18
76,82,69,18,3.14
73,84,61,5,3.75
72,82,63,15,4.21
74,82,66,21,5.17
35,43,28,17,2.84
41,48,34,16,5.51
24,32,17,12,6.55
33,39,26,23,9.5
32,40,24,23,7.32
36,43,28,22,7.65
37,45,30,22,7.95
32,37,26,23,7.4
39,46,31,22,9.95
44,55,33,24,6.21
35,43,27,23,11.51
39,48,29,23,10.51
34,40,28,23,9.84
30,36,23,21,8.78
34,41,26,27,8.44
30,36,23,22,9.55
31,39,23,26,7.14
28,35,21,25,8.47
37,47,28,26,7.22
41,56,25,28,8.62
39,53,23,29,9.07
42,58,25,27,5.7
40,53,27,24,5.2
42,56,26,26,7.17
39,49,28,23,9.42
40,50,30,23,3.18
40,50,29,23,9.65
44,54,33,23,8.28
44,54,34,19,6.61
56,68,43,19,6.68
55,66,44,15,7.61
58,68,47,21,8.45
56,69,43,20,8.72
54,66,42,21,5.44
28,38,18,22,4.75
24,34,14,19,4.95
33,41,24,23,4.51
32,45,19,20,4.32
40,51,28,23,6.17
37,44,30,24,9.01
60,60,60,23,11.1
33,40,24,24,11.1
28,35,21,24,6.42
36,43,28,21,11.1
35,41,29,23,9.31
32,38,27,23,9.11
28,33,22,24,6.42
33,38,27,23,10.45
23,30,16,0,0
33,38,28,23,8.31
24,32,17,20,4.72
23,33,13,28,10.05
21,30,13,28,6.72
29,36,22,26,7.48
26,33,18,22,11.77
25,35,16,27,8.11
50,63,38,19,11.14
50,63,36,24,8.32
54,64,44,21,7.3
53,67,39,22,5.4
52,65,38,24,8.08
50,65,36,20,6.77
48,60,35,13,7.87
41,52,30,22,6.9
38,51,29,23,7.92
39,51,27,25,6.55
42,53,29,22,9.07
44,59,29,23,8.3
36,49,23,25,6.05
44,53,34,23,7.61
39,47,29,26,14.54
21,34,8,18,1.54
35,43,27,26,19.35
24,32,16,21,12.08
29,39,19,24,6.02
38,46,29,22,16.92
36,43,30,24,11.68
32,40,24,25,4.38
31,37,25,20,2.38
36,45,26,26,9.24
31,36,25,12,1.07
37,47,26,28,7.9
34,44,23,26,6.51
32,41,24,27,7.84
33,48,18,31,7.38
33,42,23,25,8.08
35,47,24,30,9.77
35,45,24,30,11.6
30,40,19,27,8.55
18,34,1,15,8.91
22,37,5,23,3.72
52,62,41,15,3.05
46,59,33,12,4.37
40,50,31,21,2.78
35,43,26,10,6.88
33,42,24,23,4.35
60,60,60,25,38.34
38,48,27,24,6.77
35,43,26,23,5.55
42,55,28,22,4.92
42,57,27,25,9.2
47,66,28,21,4.62
33,42,24,21,8.14
31,39,23,22,7.71
35,43,27,22,12.91
25,37,13,21,3.62
34,43,25,24,6.55
39,45,32,24,6.87
36,44,27,23,10.45
33,41,24,20,8.48
38,51,25,24,5.45
48,56,40,19,4.82
44,56,31,16,4.11
42,52,31,20,5.94
41,53,28,20,3.18
44,55,32,18,4.41
48,61,36,19,4.8
31,41,21,27,7.34
29,38,20,27,12.3
27,34,19,27,8.97
26,34,19,29,8.95
30,38,21,26,8.27
35,45,25,22,12.02
36,45,26,22,12.1
37,46,27,22,9.22
38,46,29,23,11.71
35,43,26,21,12.95
33,43,27,23,10.71
35,44,25,21,9.91
44,64,24,27,7.5
48,63,32,27,8.25
49,58,29,26,4.4
48,62,32,24,6.27
48,53,43,16,4.15
24,36,13,23,2.21
48,55,40,19,6.92
45,53,37,26,1.14
39,47,30,23,5.2
47,51,42,14,7.25
38,48,27,20,3.98
48,55,41,18,5.74
28,41,15,28,3.14
36,43,28,21,13.37
27,40,13,17,4.45
35,45,25,24,5.72
35,46,24,22,8.81
33,42,23,23,4.15
35,41,25,16,4.58
78,84,72,9,6.64
37,46,27,24,6.42
46,58,33,21,3.22
51,64,38,20,4.65
48,62,34,21,3.25
45,57,33,17,4.18
31,40,22,27,7.5
29,36,22,28,8.35
30,38,22,28,8.85
34,46,23,29,9.28
29,36,21,27,7.85
35,48,22,23,1.87
44,56,31,16,4.11
43,56,31,21,7.7
42,51,32,19,5.71
42,53,31,22,4.77
49,60,38,19,9.24
45,57,32,20,7.55
42,54,30,20,2.1
52,65,37,21,6.42
45,62,27,24,7.55
54,70,38,19,7.74
58,71,44,21,3.22
58,70,46,20,8.2
61,72,50,23,9.94
51,67,34,24,7.17
57,70,44,20,8.67
60,74,46,18,11.17
42,60,24,25,7.74
54,66,41,27,6.17
53,66,40,21,8.71
55,73,37,26,4.48
48,62,34,20,5.62
54,67,42,26,7.3
58,64,51,24,10.94
59,70,47,20,8.27
47,64,28,24,8.07
50,65,34,22,9
52,69,34,22,7.32
56,70,42,19,5.78
58,71,44,19,9.38
53,69,36,25,7.97
50,66,34,21,8.38
31,40,22,20,3.45
36,48,24,23,3.51
32,40,24,21,9.14
36,49,23,22,4.4
44,55,32,16,7.64
36,50,25,17,6.74
36,48,24,23,3.51
40,52,28,20,7.34
37,46,27,24,6.81
33,37,28,15,2.2
35,41,29,31,2.77
45,52,38,18,5.58
47,51,42,16,5.9
47,52,42,17,7.45
35,38,30,15,5.5
36,46,29,26,2.75
36,46,24,23,6.9
37,49,24,21,4.51
28,45,10,21,3.18
40,51,28,22,5.81
28,34,20,21,7.67
29,36,22,20,7.68
28,35,20,23,5.55
31,37,25,24,7.64
27,35,19,22,16.98
34,43,24,29,11.32
26,37,15,27,1.38
22,31,13,24,12.07
33,45,21,23,3.91
51,61,40,23,6.35
48,60,37,23,5.98
53,63,43,18,8.01
53,64,42,26,5.88
26,31,20,5,3.97
39,43,34,14,9.51
22,27,16,6,15.5
2,13,-9,25,5.05
34,37,29,16,11.17
37,40,30,8,5.9
11,15,6,11,16.05
0,9,-9,4,2.61
-1,8,-12,33,1.15
60,60,60,13,3.32
35,40,29,6,8.34
35,39,31,10,8.57
36,39,32,8,7.38
28,32,23,3,14.35
40,43,36,17,9
33,39,26,7,10.2
34,38,30,7,11.4
15,20,9,8,17.08
4,15,-6,24,0.88
21,26,14,6,9.81
-5,2,-14,13,0.53
25,33,17,20,11.2
60,60,60,15,2.61
60,60,60,31,19.23
41,44,36,11,9.51
35,37,32,17,6.97
33,35,30,14,10.6
26,32,20,11,6.71
6,11,0,8,7.4
-7,-2,-13,6,18.41
35,38,32,8,5.92
39,58,19,20,6.04
39,51,26,7,6.88
52,64,40,15,4.25
48,62,34,23,4.68
30,44,15,23,5.18
44,58,30,18,6.91
41,52,30,23,6.52
48,57,38,0,0
48,59,36,9,2.52
36,50,21,32,4.32
42,57,27,19,3.44
50,60,40,5,3.24
48,56,40,0,0
47,58,36,20,1.41
52,61,42,15,3.42
57,71,43,25,4.91
58,69,47,30,2.94
49,60,38,33,5.17
49,60,37,29,3.37
48,59,36,22,3.38
53,65,41,12,5.32
58,68,47,30,4.3
52,59,45,11,4.31
41,47,34,14,18.71
53,67,38,28,3.94
53,68,37,23,2.84
47,59,35,21,4.57
12,30,-6,22,4.38
21,32,9,7,5.87
7,20,-6,22,2.68
21,34,11,20,8.67
16,26,5,14,3.2
25,37,13,8,4.74
39,49,28,24,5.07
38,49,26,24,4.54
40,49,30,19,5.24
40,49,30,19,5.24
62,71,53,22,6.54
71,76,65,14,9.31
59,70,47,20,6.3
58,69,47,20,7.2
73,76,68,16,11.44
71,77,65,17,7.38
64,74,54,22,8.78
56,64,46,25,7.95
54,65,43,26,6.25
64,71,56,19,6.8
66,75,57,17,8.95
69,76,63,18,10.27
56,67,44,21,5.78
51,62,40,21,5.21
51,60,41,22,8.75
53,64,42,22,5.85
52,62,40,22,4.71
53,66,45,21,8
74,82,65,21,4.88
75,82,68,15,4.35
73,84,61,6,6.4
72,81,62,11,6.02
73,80,65,10,5.95
34,42,25,18,4.71
39,47,31,18,4.72
20,28,10,22,3.82
33,38,27,23,8.4
32,39,25,20,7.94
34,42,25,19,6.52
37,46,27,21,7.8
31,36,24,23,6.97
37,47,27,20,7.55
44,56,32,19,6.47
35,45,25,22,9.95
38,49,26,23,9.14
32,41,23,22,8.04
28,34,22,19,8.91
30,38,22,21,9.54
27,32,21,23,8.75
26,35,15,19,10.42
25,33,16,19,9.44
32,40,24,25,9.78
31,42,21,27,11.9
24,33,15,26,15.18
37,49,24,23,7.97
38,47,27,21,7.67
38,50,26,25,9.31
38,51,28,23,7.98
44,55,33,26,2.08
42,54,29,18,7.9
44,55,33,24,6.97
44,56,31,21,7.61
53,65,40,18,5.37
52,63,41,21,5.74
55,66,49,19,8.57
51,63,39,23,5.5
54,65,41,18,5.01
31,43,19,27,5.88
22,34,10,26,6.88
36,47,25,28,4.71
40,49,31,18,4.35
44,54,34,18,6.44
41,50,33,23,8.12
60,60,60,24,7.38
37,46,27,26,9
26,33,19,22,5.07
36,44,27,20,9.11
35,43,26,22,8.28
31,37,24,21,8.75
27,32,21,22,6.12
32,39,24,21,8.3
22,27,16,0,0
32,37,26,23,7.9
25,30,18,16,5.54
20,27,8,24,8.57
15,25,5,23,4.28
24,31,16,23,8.58
21,29,13,22,11.98
21,30,11,23,8.71
49,60,39,20,5.4
49,61,36,18,4.7
53,62,43,21,6.7
52,65,41,23,5.9
51,62,38,23,5.07
50,62,38,18,5.84
48,59,37,20,4.6
43,55,31,20,7.22
40,50,29,18,8.47
36,46,26,21,8.84
39,50,28,20,8.65
39,51,26,22,9.15
34,45,23,21,8.28
42,52,32,21,7.61
33,41,24,26,12.34
17,30,3,28,2.72
30,40,21,26,18.35
22,31,13,21,11.45
25,34,15,23,8.64
30,41,20,22,14.02
31,40,21,25,11.55
29,37,20,24,6.22
25,35,14,23,3.3
31,41,21,26,9.5
27,34,20,25,2.17
26,34,18,20,13.24
26,36,16,19,9.75
26,35,16,20,11.35
24,34,13,27,11.82
28,36,20,18,9.8
23,32,14,28,12.28
22,30,13,22,15.64
27,37,18,21,10.8
11,27,-4,19,10.64
60,26,-1,23,6.42
45,55,35,15,4.24
41,52,30,3,10.2
32,43,20,19,1.55
29,38,19,11,5.05
34,46,22,21,3.51
60,60,60,26,45.16
41,52,30,19,6.18
42,50,33,25,5.37
33,44,23,32,9.62
29,43,15,22,10.28
39,56,21,22,6.91
39,49,28,27,6.92
35,43,27,24,6.9
38,45,31,20,10.51
30,43,22,20,3.74
39,50,28,24,6.87
44,50,37,25,6.27
38,46,30,22,8.74
36,44,28,22,6.42
44,52,35,27,8.61
54,61,51,15,9.77
49,58,40,17,7.32
48,56,40,16,5.95
46,56,35,25,3.75
49,58,40,13,5.34
54,62,44,19,9.15
31,41,21,25,8.22
26,36,16,24,12.47
24,32,15,26,8.67
23,31,15,24,8.18
26,36,16,24,8.91
39,48,26,23,8.9
37,47,26,22,9.92
38,49,26,22,7.05
36,47,25,23,9.52
36,46,25,21,9.08
35,45,24,21,9.04
36,47,25,22,7.35
36,50,21,24,8.02
42,54,29,24,9.12
40,52,27,23,7.42
44,56,31,23,8.14
46,53,39,14,5.25
27,38,12,21,1.88
45,51,38,18,6.5
43,52,34,19,1
40,49,30,16,4.22
46,53,40,18,5.67
37,49,25,14,3.15
46,53,38,22,6.12
38,48,26,22,3.18
37,47,29,21,9.3
36,44,27,20,4.52
43,51,34,20,5.58
38,49,27,23,6.61
38,48,28,23,4.07
39,48,28,22,3.14
78,84,71,11,4.91
40,50,29,23,6.14
50,59,40,16,5.22
54,64,44,21,8.82
53,64,42,21,5.67
49,58,40,22,5.64
28,37,19,23,8.81
26,33,19,19,9.88
30,37,21,21,10.65
28,38,18,30,10.42
24,32,16,20,11.12
43,52,34,22,2.9
49,59,38,21,5.05
44,56,31,20,6.25
43,53,33,23,4.28
47,57,37,17,4.7
48,59,37,21,5.45
46,57,34,24,5
47,57,36,19,1.65
47,60,32,26,7.18
35,49,21,26,9.4
48,65,32,27,7.02
53,65,40,26,3.95
52,64,41,20,5.77
60,71,48,21,8.57
41,54,27,22,6.05
52,63,40,25,8.1
58,71,44,11,11.81
33,47,18,23,9.94
49,59,37,21,6.97
48,60,36,25,7.57
53,69,37,20,6
40,53,27,23,7.65
49,61,36,25,6.74
55,61,49,25,8.65
56,65,46,25,7.32
39,55,24,22,6.74
45,60,29,28,6.6
46,65,27,26,6.78
52,66,38,22,6.65
53,67,39,21,9.55
46,62,31,25,7.52
44,57,29,21,7.5
27,34,19,18,4.88
41,49,33,21,4.52
34,44,25,27,7.04
42,50,33,17,3.05
48,56,38,17,9.25
43,55,35,14,5.27
41,49,33,21,4.52
45,53,36,19,7.25
44,51,36,19,6.61
25,36,18,22,2.75
32,39,25,31,4.98
41,48,34,17,3.94
44,49,38,11,4.91
43,49,38,19,6.08
32,37,27,17,5.61
37,46,28,26,2.97
40,48,31,27,6.1
43,54,32,24,3.5
38,50,27,24,5.28
43,54,30,24,3.91
26,32,19,22,7.1
24,32,14,19,7.11
28,34,22,22,5.01
32,37,26,23,8.57
17,24,5,22,15.75
22,29,15,28,15.3
20,30,8,20,2.81
16,22,10,23,18.42
26,36,16,28,6.62
41,51,30,25,7.37
36,45,26,20,8.61
50,62,37,21,8.48
45,58,32,26,7.44
30,35,25,17,2.88
46,49,43,14,9.58
18,23,13,4,17.87
0,12,-10,25,2.55
36,40,32,11,9
39,45,33,9,5.34
17,25,9,11,13.37
3,14,-8,4,1.17
9,19,-1,31,1.27
60,60,60,14,2.08
37,41,32,6,6.31
36,40,31,13,7.34
41,45,36,12,5.7
33,38,27,2,12.78
46,49,43,14,9.81
36,42,29,5,7.95
36,38,33,11,11.54
4,8,-2,14,5.62
2,15,-9,28,1.03
8,17,-1,20,3.4
-1,10,-13,15,0.18
34,41,26,16,7.78
60,60,60,14,2.1
60,60,60,14,9.54
46,50,41,14,7.78
40,44,36,8,2.65
34,36,31,5,15.08
29,35,22,6,5.55
3,15,-5,14,4.11
-4,-1,-8,7,23.6
40,43,36,8,5.72
52,76,27,14,3.5
54,72,34,4,4.6
69,85,54,10,2.94
64,83,44,14,3.68
43,65,20,19,1.62
42,54,30,20,8.97
35,44,25,21,8.57
41,50,31,0,0
59,74,44,14,2.01
50,71,28,32,4.52
55,75,34,19,2.5
59,72,45,15,1.77
55,63,47,0,0
58,71,44,15,1.04
59,71,48,19,1.48
67,82,51,24,1.98
66,78,54,26,2.37
60,74,46,33,5.4
60,75,44,24,2.8
57,72,42,25,2.67
61,75,47,17,5.47
67,80,54,31,2.48
59,67,50,20,5.05
60,68,52,14,15.64
62,79,44,19,1.74
62,79,45,18,3.14
57,72,42,25,3.04
32,51,12,28,2.28
38,54,24,16,4.45
14,31,-2,21,1.01
41,56,26,20,5.94
30,42,18,11,2.42
45,64,25,20,3.48
21,29,13,21,10.42
16,25,7,20,8.45
24,29,19,21,10.48
24,29,19,21,10.48
53,64,41,23,8.27
61,69,52,23,6.82
50,64,35,24,9.27
48,62,35,23,9.61
65,70,60,20,8.95
62,70,54,19,5.08
55,67,42,24,8.24
52,62,41,26,10.25
50,65,34,25,7.67
57,66,47,24,7.07
55,67,43,25,7.22
59,69,48,25,7.48
46,58,34,23,7.37
38,48,28,26,7.37
39,48,29,28,9.9
40,51,28,26,7.02
41,53,29,26,7.32
44,55,32,22,8.44
73,83,63,23,2.5
74,83,65,15,4.71
71,83,59,6,6.08
70,81,59,3,5.94
71,79,62,16,4.92
38,46,30,20,2.41
47,54,38,14,3.64
30,38,21,9,7
15,21,9,28,10.84
17,23,10,24,9.7
18,24,11,29,7.42
17,24,10,21,10.45
15,21,9,29,10.14
19,26,13,19,9.27
26,31,20,23,7.35
17,25,12,24,11.3
19,24,13,26,10.25
15,21,8,26,9.55
14,20,7,24,11.28
15,21,9,20,10.68
12,18,6,30,10.97
19,25,13,21,12.71
10,17,3,26,10.87
30,39,21,19,8.7
38,52,24,24,8.78
36,47,25,25,10.45
39,53,25,16,6.91
32,41,22,21,8.61
38,50,26,18,10.14
20,25,14,25,8.12
23,28,16,25,2.68
23,28,17,26,7.68
25,31,19,27,8.94
27,34,20,20,7.12
54,65,42,21,8.44
56,67,44,22,7.05
56,66,45,22,9.62
53,65,40,19,9.45
52,65,39,22,4.87
10,19,1,25,9.12
6,14,-2,20,6.22
14,24,3,25,8.05
26,32,19,23,7.67
28,33,21,21,7.68
18,27,9,24,12.74
60,60,60,24,11.64
13,22,3,19,11.64
13,22,4,29,7.72
19,26,12,25,8.75
17,25,9,27,8.45
19,25,12,27,10.17
13,21,5,29,7.18
18,24,11,26,9.7
5,14,-2,0,0
20,25,14,29,10.51
8,18,-1,29,5.78
2,11,-7,29,10.81
-3,7,-15,21,7.55
9,15,3,26,9.98
6,12,0,27,12.52
7,14,0,26,9.54
43,55,30,20,8.32
42,54,30,23,5
52,64,39,22,7.35
49,64,35,22,7.22
48,60,35,22,7.17
44,59,29,22,6.85
38,50,26,23,7.28
26,33,19,21,8.78
24,30,17,19,10.98
27,36,18,22,10.11
24,31,17,19,9.95
32,41,23,21,10.58
27,36,17,22,9.87
24,30,18,21,9.38
45,56,33,24,11.72
32,43,20,24,3.02
43,54,32,25,15.75
37,46,28,21,11.22
31,39,22,21,6.11
45,57,32,23,11.97
37,49,24,20,8.38
40,51,29,27,5.44
35,43,26,24,2.96
38,48,27,26,7.22
35,44,27,24,1.18
26,34,18,21,9.34
25,32,18,17,8.9
24,30,17,22,10.4
32,41,21,23,7.54
22,29,15,21,10.7
40,52,26,27,8.88
36,46,26,26,10.87
33,43,24,25,8.8
27,43,11,17,9.84
24,39,8,21,4.21
60,73,46,20,2.95
55,71,39,6,6.25
46,61,30,20,1.24
42,56,28,10,6.34
14,24,3,25,6.94
60,60,60,24,32.77
26,32,20,21,11.38
25,31,18,20,12.02
47,64,31,34,3.91
47,65,29,27,6.72
48,68,28,27,2.28
17,26,8,21,7.6
14,21,7,25,8.42
19,25,11,22,11.04
14,23,5,19,5.25
22,28,15,21,11.65
25,31,19,22,13.67
19,26,12,24,10.84
15,23,7,18,10.27
27,34,20,31,8.82
36,40,32,22,9.27
32,41,23,22,4.92
29,38,20,22,7.05
30,37,22,27,4.65
31,39,23,22,3.95
37,44,28,21,8.64
23,31,15,17,7.44
25,33,16,21,8.7
9,16,1,24,12.3
7,14,0,24,11.98
24,32,16,13,5
17,23,11,24,9.61
19,25,14,24,9.72
18,24,12,25,8.38
17,24,10,26,10.74
17,23,10,23,8.47
19,25,12,25,9.61
18,24,12,23,8.87
43,62,23,24,6.52
45,59,31,20,10.17
41,55,27,15,6.95
42,55,30,20,9.94
52,58,46,15,7.95
29,38,20,27,1.8
49,57,41,17,4.34
52,64,40,17,1.28
43,51,34,18,3.07
51,58,44,13,6.67
45,60,30,18,2.17
50,58,41,16,5.92
23,28,17,22,8.78
22,26,17,22,10.64
23,28,17,23,9.15
26,30,21,22,11.35
18,24,11,22,8.47
19,25,13,25,7.6
21,28,14,22,7.61
79,85,73,9,5.31
18,27,9,25,10.28
36,45,27,24,8.58
41,51,31,20,7.58
39,48,28,21,7.31
33,42,24,16,6.47
16,24,9,12,10.48
18,25,11,18,10.82
27,35,18,17,9.11
37,49,24,29,8.61
13,20,6,22,11.52
25,32,18,23,6.74
35,43,27,23,6.97
28,34,21,20,7.8
26,33,19,23,7.8
29,35,23,25,8.05
39,47,29,21,8.17
31,38,23,24,6.55
31,37,24,24,3.18
52,69,35,22,6.41
47,66,28,19,8.84
56,74,38,20,6.97
61,75,47,20,3.54
57,71,45,21,8.32
63,76,50,16,8.85
50,67,32,21,7.5
59,72,45,20,7.44
61,78,44,20,9.62
48,67,29,21,6.8
55,67,42,21,7.75
54,67,41,21,9.4
59,77,41,17,4.1
53,71,34,13,2.08
56,69,42,21,8.31
59,66,51,20,9.47
60,71,48,21,7.95
48,67,27,17,7.25
52,69,34,23,5.12
54,74,33,21,6.31
59,74,43,20,5.47
60,75,44,20,7.95
54,72,37,19,8.67
50,66,34,15,8.32
32,37,26,28,2.17
25,33,18,26,8.97
14,23,5,26,6.3
25,34,16,23,4.41
32,37,27,22,6.22
29,36,21,20,7.02
25,33,18,26,8.97
29,34,23,20,7.65
28,34,22,26,7.92
38,46,29,25,3.54
40,47,31,25,5
47,56,38,13,4.97
51,58,43,15,4.98
50,56,43,18,6.85
40,46,33,12,6.7
42,52,32,26,3.37
18,25,10,26,8.31
22,29,15,25,6.64
16,25,6,25,5.38
23,29,17,25,5.92
9,19,0,28,8.92
9,17,0,28,8.97
11,18,4,29,8.28
14,20,7,28,10.31
37,43,27,22,14.88
40,51,29,28,14.22
34,47,21,27,2.17
33,39,27,24,17.58
41,55,27,27,6.12
55,63,46,20,7.21
51,58,43,21,6.45
59,70,47,19,6.44
57,70,44,20,4.7
25,32,19,22,3.85
40,44,35,19,7.35
17,24,9,6,12.65
1,14,-11,30,3.17
31,37,23,23,13.12
32,41,23,10,3.97
10,17,3,13,15.4
3,15,-9,3,1.88
10,20,0,26,2.2
60,60,60,22,2.37
32,37,26,7,4.27
33,38,28,16,8.6
34,41,27,16,3.91
26,33,20,7,10.47
40,45,36,19,7.5
31,37,25,12,7.68
33,38,28,13,10.22
7,12,2,9,11.42
5,16,-5,25,0.48
10,18,2,19,8.3
-6,7,-20,14,0.98
28,35,20,31,8.6
60,60,60,16,2.47
60,60,60,29,20.87
39,45,33,13,6.24
33,38,28,5,10.27
31,34,27,17,16.51
24,34,14,11,5.22
3,12,-6,7,7.55
-7,-3,-12,6,17.71
33,41,25,8,2.98
59,80,37,15,3.17
57,74,39,11,7.75
70,85,55,14,2.12
67,84,50,15,2.25
50,71,29,21,4.7
57,70,43,23,4.77
54,66,41,21,6.82
56,65,46,0,0
56,69,44,13,2.02
49,68,29,23,3.64
53,71,36,20,4.3
57,68,45,15,4.27
50,56,43,0,0
56,67,45,22,2.52
57,67,47,18,3.87
64,75,52,25,2.25
63,72,54,23,3.4
55,65,45,25,9.52
55,65,45,27,7.14
56,67,44,18,3.98
59,71,46,14,4.22
65,74,56,28,2.92
57,66,49,22,6.14
54,62,46,23,13.17
59,73,44,20,2.41
59,73,46,23,5.01
56,68,43,17,5.01
39,57,20,23,4.12
47,59,33,15,7.02
29,42,16,19,4.02
43,61,29,17,7.45
41,54,28,12,2.04
49,67,29,19,6.31
36,44,27,21,7.32
32,43,20,26,6.8
37,46,27,18,7.01
37,46,27,18,7.01
61,72,50,9,4.58
71,76,65,13,10.34
59,73,44,16,4.94
58,70,45,17,5.38
71,76,66,7,8.91
71,77,64,13,8.01
63,75,51,14,6.24
60,69,51,18,6.52
58,73,43,18,3.94
65,74,54,16,4.72
65,74,56,13,7.51
69,76,62,13,10.01
56,69,42,18,3.98
48,60,36,18,4.74
51,60,41,20,7.62
51,62,38,18,4.47
54,66,41,19,5.07
56,69,43,18,6.08
73,82,64,26,4.21
75,81,69,9,10.9
74,82,65,7,12.05
72,79,65,10,10.47
73,78,67,11,15.77
47,56,39,20,6
46,53,39,15,3.44
41,50,32,22,12.51
35,42,27,22,9.6
36,44,28,22,6.9
40,48,31,16,6.57
42,51,33,18,6.52
34,40,26,16,7.61
40,51,32,13,7.64
45,54,36,20,6.37
36,45,27,19,9.41
40,49,31,19,9.11
33,42,24,24,9.31
35,42,28,22,8.65
40,47,32,23,8.62
31,38,24,22,9.6
38,45,31,23,7.57
